name,url
Allston Brighton Community Blog,http://allston02134.blogspot.com/feeds/posts/default?alt=rss
Atlantic Works Gallery,http://atlanticworks.org/gallery/feed/
Boston Magazine,http://blogs.bostonmagazine.com/boston_daily/feed/
The Chinatown Blog,http://bostonchinatowngateway.com/feed
The Chinatown Blog,http://bostonchinatowngateway.com/feed
CentralSquare.com,http://centralsquare.com/feed/
Comcast Newsmakers - Health,http://comcastnewsmakers.com/category/health-2/feed/
Boston Business Journal,http://feeds.bizjournals.com/bizj_boston
Boston Food & Whine,http://feeds.feedburner.com/BostonFoodWhine
Forays of a Finance Foodie,http://foraysofafinancefoodie.blogspot.com/feeds/posts/default?alt=rss
A Boston Food Diary,http://abostonfooddiary.blogspot.com/feeds/posts/default?alt=rss
Boston Young Healthcare Professionals,https://www.byhp.org/feed/
Town of Brookline,http://www.brooklinema.gov/support/newsflash.xml
Guerilla Opera,http://guerillaopera.com/feed/
Boston Alliance for Community Health,http://bostonalliance.org/feed/
YourArlington.com,http://www.yourarlington.com/?format=feed&type=rss
