name,url
Jump Philly,https://jumpphilly.com/feed
"Lancaster Avenue - West Philadelphia, PA",https://www.facebook.com/lancasteravephilly?fref=nf
"SPIN, Inc.",https://www.facebook.com/SPINInc
WXPN's The Key,http://thekey.xpn.org/feed/
Taller Puertorriqueño ,http://tallerpr.org/feed/
Center in the Park,https://www.facebook.com/pages/Center-in-the-Park/120913511268993?sk=timeline
Select Greater Philadelphia,http://gdata.youtube.com/feeds/base/users/SelectGreaterPhila/uploads?alt=rss&v=2&orderby=published&client=ytapi-youtube-profile
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
NoLibs Town Watch,https://www.facebook.com/NorthernLibertiesTownWatch/
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
Overbrook Farms Club,https://www.facebook.com/Overbrook-Farms-Club-117642528261379/
Parkside Evans Playground,https://www.facebook.com/Parkside-Evans-Playground-1400185800066467/
Penn's Landing,https://www.facebook.com/pennslanding/
New Leash on Life USA,https://www.facebook.com/NewLeashOnLifeUSA
Point Breeze Community Development Coalition,https://www.facebook.com/pbcdcoalition/
Powelton Village,https://www.facebook.com/poweltonvillage/
Rhawnhurst Civic Association,https://www.facebook.com/Rhawnhurstcivic/
Fund for the School District of Philadelphia,https://www.facebook.com/fundPHLschools/
South Street Policy Mini Station,https://www.facebook.com/SouthStreetMiniStation/
Mt. Airy Farmers Market,https://www.facebook.com/Mt-Airy-Farmers-Market-115303871848990/
Mt. Airy USA,https://www.facebook.com/mtairyusa/
West Mt. Airy Neighborhood,https://www.facebook.com/West-Mount-Airy-Neighborhood-183549891698237/
West Philadelphia Alliance for Children,http://wepac.org/feed/
TreePhilly,http://treephilly.org/feed/
Opera Philadelphia,https://www.facebook.com/OperaPhila/
Moore College of Art & Design,http://moore.edu/
North Fifth Street Revitalization Project,http://northfifth.org/Home.html
New Kensington Community Development Corporation,http://nkcdc.wordpress.com/feed/
Philadelphia FIGHT,https://www.facebook.com/pages/Philadelphia-FIGHT/80411861715
Temple University,http://news.temple.edu/rss/news/topics/sustainability
Allergy Friendly Philadelphia,http://www.allergyfriendlyphiladelphia.com/feed
AfroPhilly.com,http://www.afrophilly.com/feed
Urban Philly Mom,https://urbanphillymom.com/feed
Temple University,http://news.temple.edu/rss/news/topics/community-engagement
